reas_group,reas_desc,state,category1,spare4
Houston|BL1 Reasons|Full Case Convey 2,Machine Stopped,DOWNTIME,Process Failure,5604
Houston|BL1 Reasons|Full Case Convey 2,Machine Idle,DOWNTIME,Process Failure,5605
Houston|BL1 Reasons|Full Case Convey 2,Machine Suspended,DOWNTIME,Process Failure,5606
Houston|BL1 Reasons|Full Case Convey 2,Not In Auto,DOWNTIME,Process Failure,5607
Houston|BL1 Reasons|Full Case Convey 2,Guard Doors/Safeties,DOWNTIME,Process Failure,5608
Houston|BL1 Reasons|Full Case Convey 2,Invalid PackML State,DOWNTIME,Process Failure,5609
Houston|BL1 Reasons|Full Case Convey 2,Communication Fault,DOWNTIME,Process Failure,5610
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Infeed,Infeed Starved,DOWNTIME,Process Failure,5612
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,5613
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Disch,Discharge Backup,DOWNTIME,Process Failure,5614
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Sec Disch,Discharge Backup,DOWNTIME,Process Failure,5615
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Disch,Discharge Stopped,DOWNTIME,Process Failure,5616
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,5617
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Infeed,Infeed Stopped,DOWNTIME,Process Failure,5618
Houston|BL1 Reasons|Full Case Convey 2|Full Case Convey 2 Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,5619
Houston|BL1 Reasons|Full Case Convey 2,CASE SWITCH JAM,DOWNTIME,Process Failure,5620
Houston|BL1 Reasons|Full Case Convey 2,CASE_REJECTER_L2_JAM,DOWNTIME,Process Failure,5621
Houston|BL1 Reasons|Full Case Convey 2,CS_2C_STOP,DOWNTIME,Process Failure,5622
Houston|BL1 Reasons|Full Case Convey 2,CASE_REJECT_JAM_DETECT,DOWNTIME,Process Failure,5623
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5624,DOWNTIME,Process Failure,5624
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5625,DOWNTIME,Process Failure,5625
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5626,DOWNTIME,Process Failure,5626
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5627,DOWNTIME,Process Failure,5627
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5628,DOWNTIME,Process Failure,5628
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5629,DOWNTIME,Process Failure,5629
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5630,DOWNTIME,Process Failure,5630
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5631,DOWNTIME,Process Failure,5631
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5632,DOWNTIME,Process Failure,5632
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5633,DOWNTIME,Process Failure,5633
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5634,DOWNTIME,Process Failure,5634
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5635,DOWNTIME,Process Failure,5635
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5636,DOWNTIME,Process Failure,5636
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5637,DOWNTIME,Process Failure,5637
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5638,DOWNTIME,Process Failure,5638
Houston|BL1 Reasons|Full Case Convey 2,Future Fault 5639,DOWNTIME,Process Failure,5639
Houston|BL1 Reasons|Bar Coder 1,Fault Learning,DOWNTIME,Process Failure,5700
Houston|BL1 Reasons|Bar Coder 1,Machine Aborted,DOWNTIME,Process Failure,5701
Houston|BL1 Reasons|Bar Coder 1,Emergency Stop,DOWNTIME,Process Failure,5702
Houston|BL1 Reasons|Bar Coder 1,Machine Held,DOWNTIME,Process Failure,5703
Houston|BL1 Reasons|Bar Coder 1,Machine Stopped,DOWNTIME,Process Failure,5704
Houston|BL1 Reasons|Bar Coder 1,Machine Idle,DOWNTIME,Process Failure,5705
Houston|BL1 Reasons|Bar Coder 1,Machine Suspended,DOWNTIME,Process Failure,5706
Houston|BL1 Reasons|Bar Coder 1,Not In Auto,DOWNTIME,Process Failure,5707
Houston|BL1 Reasons|Bar Coder 1,Guard Doors/Safeties,DOWNTIME,Process Failure,5708
Houston|BL1 Reasons|Bar Coder 1,Invalid PackML State,DOWNTIME,Process Failure,5709
Houston|BL1 Reasons|Bar Coder 1,Communication Fault,DOWNTIME,Process Failure,5710
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Infeed,Infeed Starved,DOWNTIME,Process Failure,5712
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,5713
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Disch,Discharge Backup,DOWNTIME,Process Failure,5714
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Sec Disch,Discharge Backup,DOWNTIME,Process Failure,5715
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Disch,Discharge Stopped,DOWNTIME,Process Failure,5716
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,5717
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Infeed,Infeed Stopped,DOWNTIME,Process Failure,5718
Houston|BL1 Reasons|Bar Coder 1|Bar Coder 1 Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,5719
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5720,DOWNTIME,Process Failure,5720
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5721,DOWNTIME,Process Failure,5721
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5722,DOWNTIME,Process Failure,5722
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5723,DOWNTIME,Process Failure,5723
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5724,DOWNTIME,Process Failure,5724
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5725,DOWNTIME,Process Failure,5725
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5726,DOWNTIME,Process Failure,5726
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5727,DOWNTIME,Process Failure,5727
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5728,DOWNTIME,Process Failure,5728
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5729,DOWNTIME,Process Failure,5729
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5730,DOWNTIME,Process Failure,5730
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5731,DOWNTIME,Process Failure,5731
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5732,DOWNTIME,Process Failure,5732
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5733,DOWNTIME,Process Failure,5733
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5734,DOWNTIME,Process Failure,5734
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5735,DOWNTIME,Process Failure,5735
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5736,DOWNTIME,Process Failure,5736
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5737,DOWNTIME,Process Failure,5737
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5738,DOWNTIME,Process Failure,5738
Houston|BL1 Reasons|Bar Coder 1,Future Fault 5739,DOWNTIME,Process Failure,5739
Houston|BL1 Reasons|Bar Coder 2,Fault Learning,DOWNTIME,Process Failure,5800
Houston|BL1 Reasons|Bar Coder 2,Machine Aborted,DOWNTIME,Process Failure,5801
Houston|BL1 Reasons|Bar Coder 2,Emergency Stop,DOWNTIME,Process Failure,5802
Houston|BL1 Reasons|Bar Coder 2,Machine Held,DOWNTIME,Process Failure,5803
Houston|BL1 Reasons|Bar Coder 2,Machine Stopped,DOWNTIME,Process Failure,5804
Houston|BL1 Reasons|Bar Coder 2,Machine Idle,DOWNTIME,Process Failure,5805
Houston|BL1 Reasons|Bar Coder 2,Machine Suspended,DOWNTIME,Process Failure,5806
Houston|BL1 Reasons|Bar Coder 2,Not In Auto,DOWNTIME,Process Failure,5807
Houston|BL1 Reasons|Bar Coder 2,Guard Doors/Safeties,DOWNTIME,Process Failure,5808
Houston|BL1 Reasons|Bar Coder 2,Invalid PackML State,DOWNTIME,Process Failure,5809
Houston|BL1 Reasons|Bar Coder 2,Communication Fault,DOWNTIME,Process Failure,5810
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Infeed,Infeed Starved,DOWNTIME,Process Failure,5812
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,5813
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Disch,Discharge Backup,DOWNTIME,Process Failure,5814
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Sec Disch,Discharge Backup,DOWNTIME,Process Failure,5815
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Disch,Discharge Stopped,DOWNTIME,Process Failure,5816
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,5817
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Infeed,Infeed Stopped,DOWNTIME,Process Failure,5818
Houston|BL1 Reasons|Bar Coder 2|Bar Coder 2 Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,5819
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5820,DOWNTIME,Process Failure,5820
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5821,DOWNTIME,Process Failure,5821
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5822,DOWNTIME,Process Failure,5822
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5823,DOWNTIME,Process Failure,5823
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5824,DOWNTIME,Process Failure,5824
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5825,DOWNTIME,Process Failure,5825
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5826,DOWNTIME,Process Failure,5826
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5827,DOWNTIME,Process Failure,5827
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5828,DOWNTIME,Process Failure,5828
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5829,DOWNTIME,Process Failure,5829
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5830,DOWNTIME,Process Failure,5830
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5831,DOWNTIME,Process Failure,5831
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5832,DOWNTIME,Process Failure,5832
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5833,DOWNTIME,Process Failure,5833
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5834,DOWNTIME,Process Failure,5834
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5835,DOWNTIME,Process Failure,5835
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5836,DOWNTIME,Process Failure,5836
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5837,DOWNTIME,Process Failure,5837
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5838,DOWNTIME,Process Failure,5838
Houston|BL1 Reasons|Bar Coder 2,Future Fault 5839,DOWNTIME,Process Failure,5839
