reas_group,reas_desc,state,category1,spare4
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2521,DOWNTIME,Process Failure - 2404,8521
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2522,DOWNTIME,Process Failure - 2404,8522
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2523,DOWNTIME,Process Failure - 2404,8523
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2524,DOWNTIME,Process Failure - 2404,8524
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2525,DOWNTIME,Process Failure - 2404,8525
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2526,DOWNTIME,Process Failure - 2404,8526
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2527,DOWNTIME,Process Failure - 2404,8527
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2528,DOWNTIME,Process Failure - 2404,8528
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2529,DOWNTIME,Process Failure - 2404,8529
String|Line1 Reasons|Winder2|Unwind 1,Future Fault 2530,DOWNTIME,Process Failure - 2404,8530
String|Line1 Reasons|Winder2,Unwind 2,DOWNTIME,Process Failure - 2404,8600
String|Line1 Reasons|Winder2|Unwind 2,Operator Stop,DOWNTIME,Process Failure - 2404,8601
String|Line1 Reasons|Winder2|Unwind 2,Communication Fault,DOWNTIME,Process Failure - 2404,8610
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2621,DOWNTIME,Process Failure - 2404,8621
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2622,DOWNTIME,Process Failure - 2404,8622
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2623,DOWNTIME,Process Failure - 2404,8623
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2624,DOWNTIME,Process Failure - 2404,8624
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2625,DOWNTIME,Process Failure - 2404,8625
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2626,DOWNTIME,Process Failure - 2404,8626
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2627,DOWNTIME,Process Failure - 2404,8627
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2628,DOWNTIME,Process Failure - 2404,8628
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2629,DOWNTIME,Process Failure - 2404,8629
String|Line1 Reasons|Winder2|Unwind 2,Future Fault 2630,DOWNTIME,Process Failure - 2404,8630
String|Line1 Reasons|Winder2,Log Saw,DOWNTIME,Process Failure - 2404,8800
String|Line1 Reasons|Winder2|Log Saw,Operator Stop,DOWNTIME,Process Failure - 2404,8801
String|Line1 Reasons|Winder2|Log Saw,Communication Fault,DOWNTIME,Process Failure - 2404,8810
String|Line1 Reasons|Winder2,Log Saw Infeed,DOWNTIME,Process Failure - 2404,8812
String|Line1 Reasons|Winder2,Log Saw Discharge,DOWNTIME,Process Failure - 2404,8814
String|Line1 Reasons|Winder2|Log Saw,Jammed Fault 66,DOWNTIME,Process Failure - 2404,8821
String|Line1 Reasons|Winder2|Log Saw,Jammed Fault 91,DOWNTIME,Process Failure - 2404,8822
String|Line1 Reasons|Winder2|Log Saw,Dropped Log,DOWNTIME,Process Failure - 2404,8823
String|Line1 Reasons|Winder2|Log Saw,Axis Fault,DOWNTIME,Process Failure - 2404,8824
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2825,DOWNTIME,Process Failure - 2404,8825
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2826,DOWNTIME,Process Failure - 2404,8826
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2827,DOWNTIME,Process Failure - 2404,8827
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2828,DOWNTIME,Process Failure - 2404,8828
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2829,DOWNTIME,Process Failure - 2404,8829
String|Line1 Reasons|Winder2|Log Saw,Future Fault 2830,DOWNTIME,Process Failure - 2404,8830
String|Line1 Reasons|Winder2,Tail Seal,DOWNTIME,Process Failure - 2404,8900
String|Line1 Reasons|Winder2|Tail Seal,Operator Stop,DOWNTIME,Process Failure - 2404,8901
String|Line1 Reasons|Winder2|Tail Seal,Communication Fault,DOWNTIME,Process Failure - 2404,8910
String|Line1 Reasons|Winder2,Tail Seal Infeed,DOWNTIME,Process Failure - 2404,8912
String|Line1 Reasons|Winder2,Tail Seal Discharge,DOWNTIME,Process Failure - 2404,8914
String|Line1 Reasons|Winder2|Tail Seal,Jam Infeed Rolls,DOWNTIME,Process Failure - 2404,8921
String|Line1 Reasons|Winder2|Tail Seal,Jam Accum Infeed,DOWNTIME,Process Failure - 2404,8922
String|Line1 Reasons|Winder2|Tail Seal,Log Slip Infd Rolls,DOWNTIME,Process Failure - 2404,8923
String|Line1 Reasons|Winder2|Tail Seal,Dropped Log,DOWNTIME,Process Failure - 2404,8924
String|Line1 Reasons|Winder2|Tail Seal,Accum Not Ready,DOWNTIME,Process Failure - 2404,8925
String|Line1 Reasons|Winder2|Tail Seal,Adhesive Cable,DOWNTIME,Process Failure - 2404,8926
String|Line1 Reasons|Winder2|Tail Seal,Adhesive Cable,DOWNTIME,Process Failure - 2404,8927
String|Line1 Reasons|Winder2|Tail Seal,Future Fault 2928,DOWNTIME,Process Failure - 2404,8928
String|Line1 Reasons|Winder2|Tail Seal,Future Fault 2929,DOWNTIME,Process Failure - 2404,8929
String|Line1 Reasons|Winder2|Tail Seal,Future Fault 2930,DOWNTIME,Process Failure - 2404,8930
String|Line1 Reasons,Stuffer1,DOWNTIME,Process Failure - 2404,3000
String|Line1 Reasons|Stuffer1,Operator Stop,DOWNTIME,Process Failure - 2404,3001
String|Line1 Reasons|Stuffer1,General Stop,DOWNTIME,Process Failure - 2404,3002
String|Line1 Reasons|Stuffer1|General Stop,Aborted,DOWNTIME,Process Failure - 2404,3003
String|Line1 Reasons|Stuffer1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,3004
String|Line1 Reasons|Stuffer1|General Stop,No Counts,DOWNTIME,Process Failure - 2404,3005
String|Line1 Reasons|Stuffer1,Communication Fault,DOWNTIME,Process Failure - 2404,3010
String|Line1 Reasons|Conveyors,Stuffer1 Infeed,DOWNTIME,Process Failure - 2404,3012
String|Line1 Reasons|Conveyors,Stuffer1 Infeed Off,DOWNTIME,Process Failure - 2404,3013
String|Line1 Reasons|Conveyors,Stuffer1 Discharge,DOWNTIME,Process Failure - 2404,3014
String|Line1 Reasons|Conveyors,Stuffer1 Disch Off,DOWNTIME,Process Failure - 2404,3015
String|Line1 Reasons|Stuffer1,Missing Canisters,DOWNTIME,Process Failure - 2404,3021
String|Line1 Reasons|Stuffer1,Guard Door Open,DOWNTIME,Process Failure - 2404,3022
String|Line1 Reasons|Stuffer1,Axis Overtorque,DOWNTIME,Process Failure - 2404,3023
String|Line1 Reasons|Stuffer1,Low Air Pressure,DOWNTIME,Process Failure - 2404,3024
String|Line1 Reasons|Stuffer1,Load Check Failure,DOWNTIME,Process Failure - 2404,3025
String|Line1 Reasons|Stuffer1,Ovhead Confiner Jam,DOWNTIME,Process Failure - 2404,3026
String|Line1 Reasons|Stuffer1,Discharge Jam,DOWNTIME,Process Failure - 2404,3027
String|Line1 Reasons|Stuffer1,Loader Jam,DOWNTIME,Process Failure - 2404,3028
String|Line1 Reasons|Stuffer1,Clip Out 2,DOWNTIME,Process Failure - 2404,3029
String|Line1 Reasons|Stuffer1,Checkmat Fault,DOWNTIME,Process Failure - 2404,3030
String|Line1 Reasons,Filler1,DOWNTIME,Process Failure - 2404,4000
String|Line1 Reasons|Filler1,Operator Stop,DOWNTIME,Process Failure - 2404,4001
String|Line1 Reasons|Filler1,General Stop,DOWNTIME,Process Failure - 2404,4002
String|Line1 Reasons|Filler1|General Stop,Internal,DOWNTIME,Process Failure - 2404,4003
String|Line1 Reasons|Filler1|General Stop,External,DOWNTIME,Process Failure - 2404,4004
String|Line1 Reasons|Filler1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,4005
String|Line1 Reasons|Filler1,Communication Fault,DOWNTIME,Process Failure - 2404,4010
String|Line1 Reasons|Conveyors,Filler1 Infeed,DOWNTIME,Process Failure - 2404,4012
String|Line1 Reasons|Conveyors,Filler1 Discharge,DOWNTIME,Process Failure - 2404,4014
String|Line1 Reasons|Filler1,Coder Not Ready,DOWNTIME,Process Failure - 2404,4021
String|Line1 Reasons|Filler1|Checkmat,Not Ready,DOWNTIME,Process Failure - 2404,4022
String|Line1 Reasons|Filler1|Capper,Feed Not Ready,DOWNTIME,Process Failure - 2404,4023
String|Line1 Reasons|Filler1|Checkmat,Faulty Cap,DOWNTIME,Process Failure - 2404,4024
String|Line1 Reasons|Filler1,Softstart Overload,DOWNTIME,Process Failure - 2404,4025
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4026
String|Line1 Reasons|Filler1|Capper,No Caps - Transfer,DOWNTIME,Process Failure - 2404,4028
String|Line1 Reasons|Filler1,Backlog/Backup,DOWNTIME,Process Failure - 2404,4029
String|Line1 Reasons|Filler1,Infeed Gap,DOWNTIME,Process Failure - 2404,4030
String|Line1 Reasons|Filler1,Cont Present Trip,DOWNTIME,Process Failure - 2404,4031
String|Line1 Reasons|Filler1,Machine Not Ready,DOWNTIME,Process Failure - 2404,4032
String|Line1 Reasons|Filler1,Turn ON Required,DOWNTIME,Process Failure - 2404,4033
String|Line1 Reasons|Filler1,Arol Cap Jam,DOWNTIME,Process Failure - 2404,4034
String|Line1 Reasons|Filler1,Arol Cap Jam,DOWNTIME,Process Failure - 2404,4035
String|Line1 Reasons|Filler1,Future Fault 4036,DOWNTIME,Process Failure - 2404,4036
String|Line1 Reasons|Filler1,Future Fault 4037,DOWNTIME,Process Failure - 2404,4037
String|Line1 Reasons|Filler1,Future Fault 4038,DOWNTIME,Process Failure - 2404,4038
String|Line1 Reasons|Filler1,Future Fault 4039,DOWNTIME,Process Failure - 2404,4039
String|Line1 Reasons|Filler1,Future Fault 4040,DOWNTIME,Process Failure - 2404,4040
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4051
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4052
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4053
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4054
String|Line1 Reasons|Filler1|Capper,No Caps - Screw,DOWNTIME,Process Failure - 2404,4055
String|Line1 Reasons|Conveyors,Filler Glideliner,DOWNTIME,Process Failure - 2404,4910
String|Line1 Reasons|Conveyors|Filler Glideliner,Operator Stop,DOWNTIME,Process Failure - 2404,4911
String|Line1 Reasons|Conveyors|Filler Glideliner,General Stop,DOWNTIME,Process Failure - 2404,4912
String|Line1 Reasons|Conveyors|Filler Glideliner,Communication Fault,DOWNTIME,Process Failure - 2404,4914
String|Line1 Reasons|Conveyors,Labeler1 Glideliner,DOWNTIME,Process Failure - 2404,4920
String|Line1 Reasons|Conveyors|Labeler1 Glideliner,Operator Stop,DOWNTIME,Process Failure - 2404,4921
String|Line1 Reasons|Conveyors|Labeler1 Glideliner,General Stop,DOWNTIME,Process Failure - 2404,4922
String|Line1 Reasons|Conveyors|Labeler1 Glideliner,Communication Fault,DOWNTIME,Process Failure - 2404,4924
String|Line1 Reasons|Conveyors,Labeler2 Glideliner,DOWNTIME,Process Failure - 2404,4930
String|Line1 Reasons|Conveyors|Labeler2 Glideliner,Operator Stop,DOWNTIME,Process Failure - 2404,4931
String|Line1 Reasons|Conveyors|Labeler2 Glideliner,General Stop,DOWNTIME,Process Failure - 2404,4932
String|Line1 Reasons|Conveyors|Labeler2 Glideliner,Communication Fault,DOWNTIME,Process Failure - 2404,4934
String|Line1 Reasons|Conveyors,Labeler3 Glideliner,DOWNTIME,Process Failure - 2404,4940
String|Line1 Reasons|Conveyors|Labeler3 Glideliner,Operator Stop,DOWNTIME,Process Failure - 2404,4941
String|Line1 Reasons|Conveyors|Labeler3 Glideliner,General Stop,DOWNTIME,Process Failure - 2404,4942
String|Line1 Reasons|Conveyors|Labeler3 Glideliner,Communication Fault,DOWNTIME,Process Failure - 2404,4944
String|Line1 Reasons,Labeler1,DOWNTIME,Process Failure - 2404,5100
String|Line1 Reasons|Labeler1,Operator Stop,DOWNTIME,Process Failure - 2404,5101
String|Line1 Reasons|Labeler1,General Stop,DOWNTIME,Process Failure - 2404,5102
String|Line1 Reasons|Labeler1|General Stop,Internal,DOWNTIME,Process Failure - 2404,5103
String|Line1 Reasons|Labeler1|General Stop,External,DOWNTIME,Process Failure - 2404,5104
String|Line1 Reasons|Labeler1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,5105
String|Line1 Reasons|Labeler1,Communication Fault,DOWNTIME,Process Failure - 2404,5110
String|Line1 Reasons|Conveyors,Labeler1 Infeed,DOWNTIME,Process Failure - 2404,5112
String|Line1 Reasons|Conveyors,Labeler1 Discharge,DOWNTIME,Process Failure - 2404,5114
String|Line1 Reasons|Labeler1,Container Backup,DOWNTIME,Process Failure - 2404,5121
String|Line1 Reasons|Labeler1,Label Chk Not Ready,DOWNTIME,Process Failure - 2404,5122
String|Line1 Reasons|Labeler1,Auto-Changeover,DOWNTIME,Process Failure - 2404,5123
String|Line1 Reasons|Labeler1,Damaged Container,DOWNTIME,Process Failure - 2404,5124
String|Line1 Reasons|Labeler1,Inspect Unit Fault,DOWNTIME,Process Failure - 2404,5125
String|Line1 Reasons|Labeler1,Infeed Gap Monitor,DOWNTIME,Process Failure - 2404,5126
String|Line1 Reasons|Labeler1,Rear Cross Slide,DOWNTIME,Process Failure - 2404,5127
String|Line1 Reasons|Labeler1,Subsystem Not Ready,DOWNTIME,Process Failure - 2404,5128
String|Line1 Reasons|Labeler1,Wait for Enable Code,DOWNTIME,Process Failure - 2404,5129
String|Line1 Reasons|Labeler1,Future Fault 5135,DOWNTIME,Process Failure - 2404,5135
String|Line1 Reasons,Labeler2,DOWNTIME,Process Failure - 2404,5400
String|Line1 Reasons|Labeler2,Operator Stop,DOWNTIME,Process Failure - 2404,5401
String|Line1 Reasons|Labeler2,General Stop,DOWNTIME,Process Failure - 2404,5402
String|Line1 Reasons|Labeler2|General Stop,Internal,DOWNTIME,Process Failure - 2404,5403
String|Line1 Reasons|Labeler2|General Stop,External,DOWNTIME,Process Failure - 2404,5404
String|Line1 Reasons|Labeler2|General Stop,Suspended,DOWNTIME,Process Failure - 2404,5405
String|Line1 Reasons|Labeler2,Communication Fault,DOWNTIME,Process Failure - 2404,5410
String|Line1 Reasons|Conveyors,Labeler2 Infeed,DOWNTIME,Process Failure - 2404,5412
String|Line1 Reasons|Conveyors,Labeler2 Discharge,DOWNTIME,Process Failure - 2404,5414
String|Line1 Reasons|Labeler2,Container Backup,DOWNTIME,Process Failure - 2404,5421
String|Line1 Reasons|Labeler2,Label Chk Not Ready,DOWNTIME,Process Failure - 2404,5422
String|Line1 Reasons|Labeler2,Auto-Changeover,DOWNTIME,Process Failure - 2404,5423
String|Line1 Reasons|Labeler2,Damaged Container,DOWNTIME,Process Failure - 2404,5424
String|Line1 Reasons|Labeler2,Inspect Unit Fault,DOWNTIME,Process Failure - 2404,5425
String|Line1 Reasons|Labeler2,Infeed Gap Monitor,DOWNTIME,Process Failure - 2404,5426
String|Line1 Reasons|Labeler2,Rear Cross Slide,DOWNTIME,Process Failure - 2404,5427
String|Line1 Reasons|Labeler2,Subsystem Not Ready,DOWNTIME,Process Failure - 2404,5428
String|Line1 Reasons|Labeler2,Wait for Enable Code,DOWNTIME,Process Failure - 2404,5429
String|Line1 Reasons|Labeler2,Future Fault 5x30,DOWNTIME,Process Failure - 2404,5430
String|Line1 Reasons,Labeler3,DOWNTIME,Process Failure - 2404,5700
String|Line1 Reasons|Labeler3,Operator Stop,DOWNTIME,Process Failure - 2404,5701
String|Line1 Reasons|Labeler3,General Stop,DOWNTIME,Process Failure - 2404,5702
String|Line1 Reasons|Labeler3|General Stop,Internal,DOWNTIME,Process Failure - 2404,5703
String|Line1 Reasons|Labeler3|General Stop,External,DOWNTIME,Process Failure - 2404,5704
String|Line1 Reasons|Labeler3|General Stop,Suspended,DOWNTIME,Process Failure - 2404,5705
String|Line1 Reasons|Labeler3,Communication Fault,DOWNTIME,Process Failure - 2404,5710
String|Line1 Reasons|Conveyors,Labeler3 Infeed,DOWNTIME,Process Failure - 2404,5712
String|Line1 Reasons|Conveyors,Labeler3 Discharge,DOWNTIME,Process Failure - 2404,5714
String|Line1 Reasons|Labeler3,Container Backup,DOWNTIME,Process Failure - 2404,5721
String|Line1 Reasons|Labeler3,Label Chk Not Ready,DOWNTIME,Process Failure - 2404,5722
String|Line1 Reasons|Labeler3,Auto-Changeover,DOWNTIME,Process Failure - 2404,5723
String|Line1 Reasons|Labeler3,Damaged Container,DOWNTIME,Process Failure - 2404,5724
String|Line1 Reasons|Labeler3,Inspect Unit Fault,DOWNTIME,Process Failure - 2404,5725
String|Line1 Reasons|Labeler3,Infeed Gap Monitor,DOWNTIME,Process Failure - 2404,5726
String|Line1 Reasons|Labeler3,Rear Cross Slide,DOWNTIME,Process Failure - 2404,5727
String|Line1 Reasons|Labeler3,Subsystem Not Ready,DOWNTIME,Process Failure - 2404,5728
String|Line1 Reasons|Labeler3,Wait for Enable Code,DOWNTIME,Process Failure - 2404,5729
String|Line1 Reasons|Labeler3,Future Fault 5x30,DOWNTIME,Process Failure - 2404,5730
String|Line1 Reasons,FS1,DOWNTIME,Process Failure - 2404,6000
String|Line1 Reasons|FS1,Operator Stop,DOWNTIME,Process Failure - 2404,6001
String|Line1 Reasons|FS1,General Stop,DOWNTIME,Process Failure - 2404,6002
String|Line1 Reasons|FS1|General Stop,Internal,DOWNTIME,Process Failure - 2404,6003
String|Line1 Reasons|FS1|General Stop,External,DOWNTIME,Process Failure - 2404,6004
String|Line1 Reasons|FS1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,6005
String|Line1 Reasons|FS1,Communication Fault,DOWNTIME,Process Failure - 2404,6010
String|Line1 Reasons|Conveyors,FS1 Infeed,DOWNTIME,Process Failure - 2404,6012
String|Line1 Reasons|Conveyors,FS1 Discharge,DOWNTIME,Process Failure - 2404,6014
String|Line1 Reasons|FS1,Containers NotSpaced,DOWNTIME,Process Failure - 2404,6021
String|Line1 Reasons|FS1,Containers Tipped,DOWNTIME,Process Failure - 2404,6022
String|Line1 Reasons|FS1,Magazine Empty,DOWNTIME,Process Failure - 2404,6023
String|Line1 Reasons|FS1,No Register Mark,DOWNTIME,Process Failure - 2404,6024
String|Line1 Reasons|FS1,Servo Fault,DOWNTIME,Process Failure - 2404,6025
String|Line1 Reasons|FS1,Pack Conveyor Fault,DOWNTIME,Process Failure - 2404,6026
String|Line1 Reasons|FS1,Pack Length Fault,DOWNTIME,Process Failure - 2404,6027
String|Line1 Reasons|FS1,Double Blank,DOWNTIME,Process Failure - 2404,6029
String|Line1 Reasons|FS1,Infeed Monitoring,DOWNTIME,Process Failure - 2404,6030
String|Line1 Reasons|FS1,Incorrect Wrap,DOWNTIME,Process Failure - 2404,6031
String|Line1 Reasons|FS1,No Blank Separator,DOWNTIME,Process Failure - 2404,6032
String|Line1 Reasons|FS1,Cam Linking Inactive,DOWNTIME,Process Failure - 2404,6033
String|Line1 Reasons|FS1,PE Sensor Fault,DOWNTIME,Process Failure - 2404,6034
String|Line1 Reasons|FS1,Future Fault 6x35,DOWNTIME,Process Failure - 2404,6035
String|Line1 Reasons|FS1,Future Fault 6x36,DOWNTIME,Process Failure - 2404,6036
String|Line1 Reasons|FS1,Future Fault 6x37,DOWNTIME,Process Failure - 2404,6037
String|Line1 Reasons|FS1,Future Fault 6x38,DOWNTIME,Process Failure - 2404,6038
String|Line1 Reasons|FS1,Future Fault 6x39,DOWNTIME,Process Failure - 2404,6039
String|Line1 Reasons|FS1,Future Fault 6x40,DOWNTIME,Process Failure - 2404,6040
String|Line1 Reasons|FS1,Pack Not Glued,DOWNTIME,Process Failure - 2404,6051
String|Line1 Reasons|FS1,Pack Jam - Closing,DOWNTIME,Process Failure - 2404,6052
String|Line1 Reasons|FS1|Pack Length Fault,In Folding Station,DOWNTIME,Process Failure - 2404,6053
String|Line1 Reasons|FS1|Pack Length Fault,Front of Folding,DOWNTIME,Process Failure - 2404,6054
String|Line1 Reasons|FS1,Separated Blank,DOWNTIME,Process Failure - 2404,6055
String|Line1 Reasons|FS1,Missing Blank,DOWNTIME,Process Failure - 2404,6056
String|Line1 Reasons|FS1,Container Fallen,DOWNTIME,Process Failure - 2404,6057
String|Line1 Reasons|FS1,Divider Height,DOWNTIME,Process Failure - 2404,6058
String|Line1 Reasons|FS1,Collision Fault,DOWNTIME,Process Failure - 2404,6059
String|Line1 Reasons|FS1,Push Chain Sensor,DOWNTIME,Process Failure - 2404,6060
String|Line1 Reasons|FS1,Push Rod Fault,DOWNTIME,Process Failure - 2404,6061
String|Line1 Reasons|FS1,Push Chain Fault,DOWNTIME,Process Failure - 2404,6062
String|Line1 Reasons|FS1,Insufficient Qty,DOWNTIME,Process Failure - 2404,6063
String|Line1 Reasons|FS1,Push Rods Active,DOWNTIME,Process Failure - 2404,6064
String|Line1 Reasons,CosmoPack1,DOWNTIME,Process Failure - 2404,6400
String|Line1 Reasons|CosmoPack1,Operator Stop,DOWNTIME,Process Failure - 2404,6401
String|Line1 Reasons|CosmoPack1,General Stop,DOWNTIME,Process Failure - 2404,6402
String|Line1 Reasons|CosmoPack1|General Stop,Internal,DOWNTIME,Process Failure - 2404,6403
String|Line1 Reasons|CosmoPack1|General Stop,External,DOWNTIME,Process Failure - 2404,6404
String|Line1 Reasons|CosmoPack1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,6405
String|Line1 Reasons|CosmoPack1,Communication Fault,DOWNTIME,Process Failure - 2404,6410
String|Line1 Reasons|Conveyors,CosmoPack1 Infeed,DOWNTIME,Process Failure - 2404,6412
String|Line1 Reasons|Conveyors,CosmoPack1 Discharge,DOWNTIME,Process Failure - 2404,6414
String|Line1 Reasons|CosmoPack1,Reset Status,DOWNTIME,Process Failure - 2404,6421
String|Line1 Reasons|CosmoPack1,Stopped Status,DOWNTIME,Process Failure - 2404,6422
String|Line1 Reasons|CosmoPack1,Initialized Status,DOWNTIME,Process Failure - 2404,6423
String|Line1 Reasons|CosmoPack1,Ready Status,DOWNTIME,Process Failure - 2404,6424
String|Line1 Reasons|CosmoPack1,Suspended Status,DOWNTIME,Process Failure - 2404,6425
String|Line1 Reasons|CosmoPack1,Held Status,DOWNTIME,Process Failure - 2404,6426
String|Line1 Reasons|CosmoPack1,Completed Status,DOWNTIME,Process Failure - 2404,6427
String|Line1 Reasons|CosmoPack1,Changeover Status,DOWNTIME,Process Failure - 2404,6428
String|Line1 Reasons|CosmoPack1,CIP Status,DOWNTIME,Process Failure - 2404,6429
String|Line1 Reasons|CosmoPack1,Aborted Status,DOWNTIME,Process Failure - 2404,6420
String|Line1 Reasons|CosmoPack1|Prod Out of Position,After Screws,DOWNTIME,Process Failure - 2404,6430
String|Line1 Reasons|CosmoPack1|Prod Out of Position,Before Outfeed Guide,DOWNTIME,Process Failure - 2404,6431
String|Line1 Reasons|CosmoPack1|Operator Stop,Cycle Stop/Not Auto,DOWNTIME,Process Failure - 2404,6432
String|Line1 Reasons|CosmoPack1,Discharge Blockage,DOWNTIME,Process Failure - 2404,6433
String|Line1 Reasons|CosmoPack1,Infeed Screw Blocked,DOWNTIME,Process Failure - 2404,6434
String|Line1 Reasons|CosmoPack1,Future Fault 6n35,DOWNTIME,Process Failure - 2404,6435
String|Line1 Reasons|CosmoPack1,Future Fault 6n36,DOWNTIME,Process Failure - 2404,6436
String|Line1 Reasons|CosmoPack1,Future Fault 6n37,DOWNTIME,Process Failure - 2404,6437
String|Line1 Reasons|CosmoPack1,Future Fault 6n38,DOWNTIME,Process Failure - 2404,6438
String|Line1 Reasons|CosmoPack1,Future Fault 6n39,DOWNTIME,Process Failure - 2404,6439
String|Line1 Reasons|CosmoPack1,Future Fault 6n40,DOWNTIME,Process Failure - 2404,6440
String|Line1 Reasons,TFS1,DOWNTIME,Process Failure - 2404,6500
String|Line1 Reasons|TFS1,Operator Stop,DOWNTIME,Process Failure - 2404,6501
String|Line1 Reasons|TFS1,General Stop,DOWNTIME,Process Failure - 2404,6502
String|Line1 Reasons|TFS1|General Stop,Internal,DOWNTIME,Process Failure - 2404,6503
String|Line1 Reasons|TFS1|General Stop,External,DOWNTIME,Process Failure - 2404,6504
String|Line1 Reasons|TFS1|General Stop,Suspended,DOWNTIME,Process Failure - 2404,6505
String|Line1 Reasons|TFS1,Communication Fault,DOWNTIME,Process Failure - 2404,6510
String|Line1 Reasons|Conveyors,TFS1 Infeed,DOWNTIME,Process Failure - 2404,6512
String|Line1 Reasons|Conveyors,TFS1 Discharge,DOWNTIME,Process Failure - 2404,6514
String|Line1 Reasons|TFS1,Containers NotSpaced,DOWNTIME,Process Failure - 2404,6521
String|Line1 Reasons|TFS1,Containers Tipped,DOWNTIME,Process Failure - 2404,6522
String|Line1 Reasons|TFS1,Magazine Empty,DOWNTIME,Process Failure - 2404,6523
String|Line1 Reasons|TFS1,No Register Mark,DOWNTIME,Process Failure - 2404,6524
String|Line1 Reasons|TFS1,Servo Fault,DOWNTIME,Process Failure - 2404,6525
String|Line1 Reasons|TFS1,Pack Conveyor Fault,DOWNTIME,Process Failure - 2404,6526
String|Line1 Reasons|TFS1,Pack Length Fault,DOWNTIME,Process Failure - 2404,6527
String|Line1 Reasons|TFS1,Double Blank,DOWNTIME,Process Failure - 2404,6529
String|Line1 Reasons|TFS1,Infeed Monitoring,DOWNTIME,Process Failure - 2404,6530
String|Line1 Reasons|TFS1,Incorrect Wrap,DOWNTIME,Process Failure - 2404,6531
String|Line1 Reasons|TFS1,No Blank Separator,DOWNTIME,Process Failure - 2404,6532
String|Line1 Reasons|TFS1,Cam Linking Inactive,DOWNTIME,Process Failure - 2404,6533
String|Line1 Reasons|TFS1,PE Sensor Fault,DOWNTIME,Process Failure - 2404,6534
String|Line1 Reasons|TFS1,Future Fault 6x35,DOWNTIME,Process Failure - 2404,6535
String|Line1 Reasons|TFS1,Future Fault 6x36,DOWNTIME,Process Failure - 2404,6536
String|Line1 Reasons|TFS1,Future Fault 6x37,DOWNTIME,Process Failure - 2404,6537
String|Line1 Reasons|TFS1,Future Fault 6x38,DOWNTIME,Process Failure - 2404,6538
String|Line1 Reasons|TFS1,Future Fault 6x39,DOWNTIME,Process Failure - 2404,6539
String|Line1 Reasons|TFS1,Future Fault 6x40,DOWNTIME,Process Failure - 2404,6540
String|Line1 Reasons|TFS1,Pack Not Glued,DOWNTIME,Process Failure - 2404,6551
String|Line1 Reasons|TFS1,Pack Jam - Closing,DOWNTIME,Process Failure - 2404,6552
String|Line1 Reasons|TFS1|Pack Length Fault,In Folding Station,DOWNTIME,Process Failure - 2404,6553
String|Line1 Reasons|TFS1|Pack Length Fault,Front of Folding,DOWNTIME,Process Failure - 2404,6554
String|Line1 Reasons|TFS1,Separated Blank,DOWNTIME,Process Failure - 2404,6555
String|Line1 Reasons|TFS1,Missing Blank,DOWNTIME,Process Failure - 2404,6556
String|Line1 Reasons|TFS1,Container Fallen,DOWNTIME,Process Failure - 2404,6557
String|Line1 Reasons|TFS1,Divider Height,DOWNTIME,Process Failure - 2404,6558
String|Line1 Reasons|TFS1,Collision Fault,DOWNTIME,Process Failure - 2404,6559
String|Line1 Reasons|TFS1,Push Chain Sensor,DOWNTIME,Process Failure - 2404,6560
String|Line1 Reasons|TFS1,Push Rod Fault,DOWNTIME,Process Failure - 2404,6561
