reas_group,reas_desc,state,category1,spare4
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831 DRY WOOD SHAFTLESS DISC.,DOWNTIME,None,100160
Belle|Retort|Wood Infeed|01705 - Conveyance,01705 WOOD BELT CONV. #5 SSL,DOWNTIME,None,100191
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 PIT DRAG CONV. SW.TO LOCAL MODE,DOWNTIME,None,100192
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #7 E-STOP,DOWNTIME,None,100193
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 PIT DRAG CONV. ALARMS,DOWNTIME,None,100194
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 WOOD BELT CONV. #6 SSL,DOWNTIME,None,100226
Belle|Retort|Wood Infeed|02502 - Load Cell,02502 low load fault,DOWNTIME,None,100231
Belle|Retort|Wood Infeed|02502 - Load Cell,02502  LOAD CELL  FAULT,DOWNTIME,None,100232
Belle|Retort|Wood Infeed|01834 - Dryer Bypass Screw,01834 DRYER BYPASS SCREW HOA FAULT,DOWNTIME,None,100233
Belle|Retort|Wood Infeed|01707 - Conveyance,01707 WOOD BELT CONV. #7 SSL,DOWNTIME,None,100234
Belle|Retort|Wood Infeed|01814 - Fines Screw,01814 WOOD FINES SCREW #2 DISC.,DOWNTIME,None,100248
Belle|Retort|Wood Infeed|01813 - Fines Screw,01813 WOOD FINES SCREW #1 DISC.,DOWNTIME,None,100249
Belle|Retort|Wood Infeed|05008 - Rotary Airlock,05008 ROTARY AIRLOCK SSL FAULTED,DOWNTIME,None,100279
Belle|Retort|Wood Infeed|01814 - Fines Screw,01814 WOOD FINES SCREW #2 OL,DOWNTIME,None,100296
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 H-O-A SWITCH,DOWNTIME,None,100316
Belle|Retort|Wood Infeed|01834 - Dryer Bypass Screw,01834 DRYER BYPASS SCREW DISC. FAULT,DOWNTIME,None,100317
Belle|Retort|Wood Infeed|01833 - Drag Conveyor,01833 DRAG CONVEYOR SSL FAULTED,DOWNTIME,None,100318
Belle|Retort|Wood Infeed|01708 - Conveyance,01708 WOOD BELT #8 PULL CORD,DOWNTIME,None,100321
Belle|Retort|Wood Infeed|01708 - Conveyance,01708 WOOD BELT #8 HOA,DOWNTIME,None,100322
Belle|Retort|Wood Infeed|01707 - Conveyance,01707 H-O-A SWITCH,DOWNTIME,None,100323
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #7 ALARMS,DOWNTIME,None,100324
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831 H-O-A SWITCH,DOWNTIME,None,100330
Belle|Retort|Wood Infeed|01832 - Shaftless Screw,01832 DRY WOOD shaftless screw SSL INPUT,DOWNTIME,None,100334
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831 DRY WOOD shaftless screw SSL INPUT,DOWNTIME,None,100335
Belle|Retort|Wood Infeed|05008 - Rotary Airlock,05008 ROTARY AIRLOCK DRIVE FAULT,DOWNTIME,None,100354
Belle|Retort|Wood Infeed|01708 - Conveyance,01708 WOOD BELT #8 BREAKER FAULT,DOWNTIME,None,100355
Belle|Retort|Wood Infeed|01707 - Conveyance,01707 WOOD BELT CONV. #7 OL,DOWNTIME,None,100356
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #1 SSL,DOWNTIME,None,100357
Belle|Retort|Wood Infeed|01813 - Fines Screw,01813 WOOD FINES SCREW #1 SSL,DOWNTIME,None,100369
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 WOOD BELT CONV. #6 OL,DOWNTIME,None,100391
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #7 ALARMS,DOWNTIME,None,100393
Belle|Retort|Wood Infeed|01833 - Drag Conveyor,01833 DRAG CONVEYOR HOA FAULT,DOWNTIME,None,100397
Belle|Retort|Wood Infeed|01832 - Shaftless Screw,01832 DRY WD SHAFTLESS BREAKER,DOWNTIME,None,100405
Belle|Retort|Wood Infeed|01813 - Fines Screw,01813 WD FINES SCREW #1 BREAKER,DOWNTIME,None,100406
Belle|Retort|Wood Infeed|01705 - Conveyance,01705 WOOD BELT CONV. #5 OL,DOWNTIME,None,100423
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 PIT DRAG CONV. OL,DOWNTIME,None,100424
Belle|Retort|Wood Infeed|05008 - Rotary Airlock,05008 ROTARY AIRLOCK HOA FAULT,DOWNTIME,None,100427
Belle|Retort|Wood Infeed|01833 - Drag Conveyor,01833 DRAG CONVEYOR DRIVE FAULT,DOWNTIME,None,100429
Belle|Retort|Wood Infeed|01708 - Conveyance,01708 WOOD BELT #8 SSL FAULTED,DOWNTIME,None,100431
Belle|Retort|Wood Infeed|01832 - Shaftless Screw,01832 H-O-A SWITCH,DOWNTIME,None,100438
Belle|Retort|Wood Infeed|01832 - Shaftless Screw,01832 DRY WOOD shaftless screw SSL FAULT BIT,DOWNTIME,None,100440
Belle|Retort|Wood Infeed|01705 - Conveyance,01705 WD BELT CONV. #5 PULL CORD,DOWNTIME,None,100455
Belle|Retort|Wood Infeed|01704 - Conveyance,01704 WOOD BELT CONV. #4 OL,DOWNTIME,None,100456
Belle|Retort|Wood Infeed|01702 - Conveyance,01702 H-O-A SWITCH,DOWNTIME,None,100458
Belle|Retort|Wood Infeed|01708 - Conveyance,01708 WOOD BELT #8 DISC FAULT,DOWNTIME,None,100461
Belle|Retort|Wood Infeed|01814 - Fines Screw,01814 WOOD FINES SCREW #2 SSL,DOWNTIME,None,100471
Belle|Retort|Wood Infeed|01704 - Conveyance,01704 WD BELT CONV. #4 PULL CORD,DOWNTIME,None,100490
Belle|Retort|Wood Infeed|01703 - Conveyance,01703 WOOD BELT CONV. #3 OL,DOWNTIME,None,100492
Belle|Retort|Wood Infeed|01703 - Conveyance,01703 H-O-A SWITCH,DOWNTIME,None,100493
Belle|Retort|Wood Infeed|02502 - Load Cell,02502 HI LOAD FAULT,DOWNTIME,None,100497
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831DRY WD SHAFTLESS BREAKER,DOWNTIME,None,100509
Belle|Retort|Wood Infeed|01702 - Conveyance,01702 WOOD BELT CONV. #2 OL,DOWNTIME,None,100523
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 WOOD BELT CONV. #6 DISC.,DOWNTIME,None,100525
Belle|Retort|Wood Infeed|01705 - Conveyance,01705 WOOD BELT CONV. #5 DISC.,DOWNTIME,None,100526
Belle|Retort|Wood Infeed|01704 - Conveyance,01704 WOOD BELT CONV. #4 DISC.,DOWNTIME,None,100527
Belle|Retort|Wood Infeed|01703 - Conveyance,01703 WOOD BELT CONV. #3 DISC.,DOWNTIME,None,100528
Belle|Retort|Wood Infeed|01702 - Conveyance,01702 WOOD BELT CONV. #2 DISC.,DOWNTIME,None,100529
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #1 DISC.,DOWNTIME,None,100530
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 PIT DRAG CONV. DISC.,DOWNTIME,None,100531
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 WOOD BELT CONV. #6 BREAKER,DOWNTIME,None,100532
Belle|Retort|Wood Infeed|01833 - Drag Conveyor,01833 DRAG CONVEYOR DISC. FAULT,DOWNTIME,None,100535
Belle|Retort|Wood Infeed|01832 - Shaftless Screw,01832 DRY WOOD SHAFTLESS OL,DOWNTIME,None,100542
Belle|Retort|Wood Infeed|01813 - Fines Screw,01813 WOOD FINES SCREW #1 OL,DOWNTIME,None,100543
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831 DRY WOOD shaftless screw SSL COMMON FAULT BIT,DOWNTIME,None,100546
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 WD BELT CONV. #6 PULL CORD,DOWNTIME,None,100561
Belle|Retort|Wood Infeed|01705 - Conveyance,01705 WOOD BELT CONV. #5 BREAKER,DOWNTIME,None,100564
Belle|Retort|Wood Infeed|01601 - Conveyance,01601 PIT DRAG CONV. BREAKER,DOWNTIME,None,100565
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WOOD BELT CONV. #1 BREAKER,DOWNTIME,None,100566
Belle|Retort|Wood Infeed|01706 - Conveyance,01706 H-O-A SWITCH,DOWNTIME,None,100592
Belle|Retort|Wood Infeed|01701 - Conveyance,01701  BELT CONV. #1 LOWER DISC.,DOWNTIME,None,100593
Belle|Retort|Wood Infeed|01704 - Conveyance,01704 WOOD BELT CONV. #4 BREAKER,DOWNTIME,None,100594
Belle|Retort|Wood Infeed|05008 - Rotary Airlock,05008 ROTARY AIRLOCK HERTZ ALARM,DOWNTIME,None,100595
Belle|Retort|Wood Infeed|01833 - Drag Conveyor,01833 DRAG CONVEYOR BREAKER FAULT,DOWNTIME,None,100596
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 WD BELT CONV. #1 PULL CORD,DOWNTIME,None,100597
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 H-O-A SWITCH,DOWNTIME,None,100598
Belle|Retort|Wood Infeed|01701 - Conveyance,01701 LOWER DISC.H-O-A SWITCH,DOWNTIME,None,100632
Belle|Retort|Wood Infeed|01703 - Conveyance,01703 WOOD BELT CONV. #3 BREAKER,DOWNTIME,None,100634
Belle|Retort|Wood Infeed|05008 - Rotary Airlock,05008 ROTARY AIRLOCK DISC. FAULT,DOWNTIME,None,100637
Belle|Retort|Wood Infeed|01831 - Shaftless Screw,01831 DRY WOOD SHAFTLESS OL,DOWNTIME,None,100646
Belle|Retort|Wood Infeed|01814 - Fines Screw,01814 H-O-A SWITCH,DOWNTIME,None,100648
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100666
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100667
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100668
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100669
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100670
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100671
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100672
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100673
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100674
Belle|Retort|Wood Infeed|14110 - Infeed Retort,/*S:0 %InputName*//*N:8 %InputValue NOFILL DP:0*//*N:8 %LimitValue NOFILL DP:0*/,DOWNTIME,None,100675
Belle|Retort|Wood Infeed|01813 - Fines Screw,01813 Low Amp Alarm,DOWNTIME,None,100757
Belle|Retort|Sizing,Fault Learning,DOWNTIME,Process Failure,1100
Belle|Retort|Sizing,Machine Aborted,DOWNTIME,Process Failure,1101
Belle|Retort|Sizing,Emergency Stop,DOWNTIME,Process Failure,1102
Belle|Retort|Sizing,Machine Held,DOWNTIME,Process Failure,1103
Belle|Retort|Sizing,Machine Stopped,DOWNTIME,Process Failure,1104
Belle|Retort|Sizing,Machine Idle,DOWNTIME,Process Failure,1105
Belle|Retort|Sizing,Machine Suspended,DOWNTIME,Process Failure,1106
Belle|Retort|Sizing,Not In Auto,DOWNTIME,Process Failure,1107
Belle|Retort|Sizing,Guard Doors/Safeties,DOWNTIME,Process Failure,1108
Belle|Retort|Sizing,Invalid PackML State,DOWNTIME,Process Failure,1109
Belle|Retort|Sizing,Communication Fault,DOWNTIME,Process Failure,1110
Belle|Retort|Sizing|Sizing Infeed,Infeed Starved,DOWNTIME,Process Failure,1112
Belle|Retort|Sizing|Sizing Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1113
Belle|Retort|Sizing|Sizing Disch,Discharge Backup,DOWNTIME,Process Failure,1114
Belle|Retort|Sizing|Sizing Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1115
Belle|Retort|Sizing|Sizing Disch,Discharge Stopped,DOWNTIME,Process Failure,1116
Belle|Retort|Sizing|Sizing Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1117
Belle|Retort|Sizing|Sizing Infeed,Infeed Stopped,DOWNTIME,Process Failure,1118
Belle|Retort|Sizing|Sizing Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1119
Belle|Retort|Sizing|00101 - Hog,00101 HOG SCREEN DOWN,DOWNTIME,None,110009
Belle|Retort|Sizing|00301 - Screener,00301 SCREENER OL,DOWNTIME,None,110050
Belle|Retort|Sizing|00101 - Hog,00101 WOOD HOG SWITCH Grate Position Fault,DOWNTIME,None,110051
Belle|Retort|Sizing|00301 - Screener,00301 H-O-A SWITCH,DOWNTIME,None,110053
Belle|Retort|Sizing|Hog Vibration,HOG VIBRATION SENSOR 1B ALARM,DOWNTIME,None,110144
Belle|Retort|Sizing|Hog Vibration,HOG VIBRATION SENSOR 1A ALARM,DOWNTIME,None,110145
Belle|Retort|Sizing|00101 - Hog,00101 HOG HIGH HEAT WEST BEARING,DOWNTIME,None,110196
Belle|Retort|Sizing|00301 - Screener,00301 SCREENER BREAKER ON,DOWNTIME,None,110227
Belle|Retort|Sizing|00101 - Hog,00101 HOG HIGH HEAT WEST BEARING,DOWNTIME,None,110235
Belle|Retort|Sizing|00101 - Hog E-Stop,00101 WOOD HOG E-STOP #3,DOWNTIME,None,110282
Belle|Retort|Sizing|00101 - Hog E-Stop,00101 WOOD HOG E-STOP #2,DOWNTIME,None,110283
Belle|Retort|Sizing|00101 - Hog E-Stop,00101 WOOD HOG E-STOP #1,DOWNTIME,None,110284
Belle|Retort|Sizing|00101 - Hog,00101 HOG HIGH HEAT BYPASS,DOWNTIME,None,110285
Belle|Retort|Sizing|Hog Vibration,HOG VIBRATION SENSOR 2B ALARM,DOWNTIME,None,110286
Belle|Retort|Sizing|Hog Vibration,HOG VIBRATION SENSOR 2A ALARM,DOWNTIME,None,110287
Belle|Retort|Sizing|03001 - Metal Detector,03001 METAL SEPARATOR DISC.,DOWNTIME,None,110353
Belle|Retort|Sizing|00101 - Hog,00101 HOG Hog Tach (LOW RPMS) Alarm,DOWNTIME,None,110358
Belle|Retort|Sizing|03001 - Metal Detector,03001 H-O-A SWITCH,DOWNTIME,None,110425
Belle|Retort|Sizing|00101 - Hog,00101 WOOD HOG OVERLOADS,DOWNTIME,None,110457
Belle|Retort|Sizing|00301 - Screener,00301 SCREENER DISCONNECT,DOWNTIME,None,110459
Belle|Retort|Sizing|00101 - Hog,00101 WOOD HOG DISCONNECT,DOWNTIME,None,110460
Belle|Retort|Sizing|03001 - Metal Detector,03001 METAL SEPARATOR OL,DOWNTIME,None,110491
Belle|Retort|Sizing|03001 - Metal Detector,03001 METAL SEPARATOR BREAKER,DOWNTIME,None,110633
Belle|Retort|Sizing|00101 - Hog,00101 HOG HIGH HEAT SHUT DOWN,DOWNTIME,None,110639
Belle|Retort|Sizing|Hog Vibration,HOG LOW AMP ALARM,DOWNTIME,None,110719
Belle|Retort|Wood Dryer,Faulted,DOWNTIME,Process Failure,1200
Belle|Retort|Wood Dryer,Machine Aborted,DOWNTIME,Process Failure,1201
Belle|Retort|Wood Dryer,Emergency Stop,DOWNTIME,Process Failure,1202
Belle|Retort|Wood Dryer,Machine Held,DOWNTIME,Process Failure,1203
Belle|Retort|Wood Dryer,Machine Stopped,DOWNTIME,Process Failure,1204
Belle|Retort|Wood Dryer,Machine Idle,DOWNTIME,Process Failure,1205
Belle|Retort|Wood Dryer,Machine Suspended,DOWNTIME,Process Failure,1206
Belle|Retort|Wood Dryer,Not In Auto,DOWNTIME,Process Failure,1207
Belle|Retort|Wood Dryer,Guard Doors/Safeties,DOWNTIME,Process Failure,1208
Belle|Retort|Wood Dryer,Invalid PackML State,DOWNTIME,Process Failure,1209
Belle|Retort|Wood Dryer,Communication Fault,DOWNTIME,Process Failure,1210
Belle|Retort|Wood Dryer|Wood Dryer Infeed,Infeed Starved,DOWNTIME,Process Failure,1212
Belle|Retort|Wood Dryer|Wood Dryer Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1213
Belle|Retort|Wood Dryer|Wood Dryer Disch,Discharge Backup,DOWNTIME,Process Failure,1214
Belle|Retort|Wood Dryer|Wood Dryer Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1215
Belle|Retort|Wood Dryer|Wood Dryer Disch,Discharge Stopped,DOWNTIME,Process Failure,1216
Belle|Retort|Wood Dryer|Wood Dryer Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1217
Belle|Retort|Wood Dryer|Wood Dryer Infeed,Infeed Stopped,DOWNTIME,Process Failure,1218
Belle|Retort|Wood Dryer|Wood Dryer Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1219
Belle|Retort|Wood Dryer|Retort Uncategorized,Flow Contol Valve to Fill Process Water Storage Tank Common Fault Alarm,DOWNTIME,None,120001
Belle|Retort|Wood Dryer|Retort Uncategorized,dust collector #2 fire eyes 125,DOWNTIME,None,120013
Belle|Retort|Wood Dryer|01806 - Discharge Screw,01806 DRYER DISCHARGE SCREW #2 DRAIN VALVE COMMON FAULT,DOWNTIME,None,120019
Belle|Retort|Wood Dryer|01804 - Wet Discharge,01804 WET DISCHRG SCRW#2 BREAKER,DOWNTIME,None,120025
Belle|Retort|Wood Dryer|01853 - Wood Fines Screw,01853 wd fines screw #7 breaker,DOWNTIME,None,120026
Belle|Retort|Wood Dryer|Retort Uncategorized,PAVILION JUST WENT OFF,DOWNTIME,None,120042
Belle|Retort|Wood Dryer|Retort Uncategorized,04407 HIGH TEMP LIMIT FOR STACK BURNERS,DOWNTIME,None,120046
Belle|Retort|Wood Dryer|01807 - Discharge Screw,01807 DRYER DISCHRG SCREW #2 OL,DOWNTIME,None,120071
Belle|Retort|Wood Dryer|01804 - Wet Discharge,01804 H-O-A SWITCH,DOWNTIME,None,120072
Belle|Retort|Wood Dryer|01803 - Wet Discharge,01803 WET DISCHRG SCRW#1 BREAKER,DOWNTIME,None,120073
Belle|Retort|Wood Dryer|00501 - Dryer ID Fan,00501 DRYER ID FAN 0501 BREAKER,DOWNTIME,None,120074
Belle|Retort|Wood Dryer|Retort Uncategorized,DRYWOOD CYCLONE HI TEMP,DOWNTIME,None,120085
Belle|Retort|Wood Dryer|01805 - Wet Wood Screw,01805 SPEED SWITCH FAULT,DOWNTIME,None,120093
Belle|Retort|Wood Dryer|01804 - Wet Discharge,01804 SPEED SWITCH FAULT,DOWNTIME,None,120094
Belle|Retort|Wood Dryer|01806 - Discharge Screw,01806 DRYER DISCHARG SCREW #1 OL,DOWNTIME,None,120113
Belle|Retort|Wood Dryer|01805 - Wet Wood Screw,01805 H-O-A SWITCH,DOWNTIME,None,120115
Belle|Retort|Wood Dryer|Retort Uncategorized,Fuel Oil Burner E Stop (Emergency_Fuel_Stop_Pushbutton)**,DOWNTIME,None,120128
Belle|Retort|Wood Dryer|Retort Uncategorized,PLANT AIR LOW,DOWNTIME,None,120133
Belle|Retort|Wood Dryer|Retort Uncategorized,Washdown Pumps VFD 2 Faulted,DOWNTIME,None,120136
