reas_group,reas_desc,state,category1,spare4
String|Retort|Char Storage,Guard Doors/Safeties,DOWNTIME,Process Failure,1408
String|Retort|Char Storage,Invalid PackML State,DOWNTIME,Process Failure,1409
String|Retort|Char Storage,Communication Fault,DOWNTIME,Process Failure,1410
String|Retort|Char Storage|Char Storage Infeed,Infeed Starved,DOWNTIME,Process Failure,1412
String|Retort|Char Storage|Char Storage Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1413
String|Retort|Char Storage|Char Storage Disch,Discharge Backup,DOWNTIME,Process Failure,1414
String|Retort|Char Storage|Char Storage Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1415
String|Retort|Char Storage|Char Storage Disch,Discharge Stopped,DOWNTIME,Process Failure,1416
String|Retort|Char Storage|Char Storage Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1417
String|Retort|Char Storage|Char Storage Infeed,Infeed Stopped,DOWNTIME,Process Failure,1418
String|Retort|Char Storage|Char Storage Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1419
String|Retort|CHARSTORE|4004 - Char Elevator,#4004 Char Elev Alm,DOWNTIME,None,130244
String|Retort|CHARSTORE|4004 - Char Elevator,Char Elev Bottom H-O-A,DOWNTIME,None,130253
String|Retort|CHARSTORE|4004 - Char Elevator,Char Elev High Amps,DOWNTIME,None,130258
String|Retort|CHARSTORE|4004 - Char Elevator,#4004 Char Elev Breaker,DOWNTIME,None,130272
String|Retort|CHARSTORE|4004 - Char Elevator,#4004 Char Elev Disc. Sw,DOWNTIME,None,130281
String|Retort|CHARSTORE|4004 - Char Elevator,#4004 Char Elev Overloads,DOWNTIME,None,130290
String|Retort|CHARSTORE|4004 - Char Elevator,#4004 Char Elev SSL,DOWNTIME,None,130301
String|Retort|CHARSTORE|40042 - Char Elevator Top,Char Elev Top HOA,DOWNTIME,None,130254
String|Retort|CHARSTORE|4006 - Short Screw,#4006 Short Screw Alm,DOWNTIME,None,130246
String|Retort|CHARSTORE|4006 - Short Screw,Short Screw High Amps,DOWNTIME,None,130260
String|Retort|CHARSTORE|4006 - Short Screw,#4006 Short Screw Breaker,DOWNTIME,None,130274
String|Retort|CHARSTORE|4006 - Short Screw,#4006 Short Screw Disc. Sw,DOWNTIME,None,130283
String|Retort|CHARSTORE|4006 - Short Screw,#4006 Short Screw Overloads,DOWNTIME,None,130292
String|Retort|CHARSTORE|4006 - Short Screw,#4006 Short Screw SSL,DOWNTIME,None,130303
String|Retort|CHARSTORE|4007 - Char Unload Screw,#4007 Char Unload Scr Alm,DOWNTIME,None,130247
String|Retort|CHARSTORE|4007 - Char Unload Screw,Char Unload Scr High Amps,DOWNTIME,None,130261
String|Retort|CHARSTORE|4007 - Char Unload Screw,#4007 Char Unload Scr Breaker,DOWNTIME,None,130275
String|Retort|CHARSTORE|4007 - Char Unload Screw,#4007 Char Unload Scr Disc. Sw,DOWNTIME,None,130284
String|Retort|CHARSTORE|4007 - Char Unload Screw,#4007 Char Unload Scr Overloads,DOWNTIME,None,130293
String|Retort|CHARSTORE|4007 - Char Unload Screw,#4007 Char Unload Scr SSL,DOWNTIME,None,130304
String|Retort|CHARSTORE|4008 - Char Trailer,#4008 Char Tr1 Scr Alm,DOWNTIME,None,130248
String|Retort|CHARSTORE|4008 - Char Trailer,Trailer #1 Fill Fault,DOWNTIME,None,130251
String|Retort|CHARSTORE|4008 - Char Trailer,Char Tr1 Scr High Amps,DOWNTIME,None,130262
String|Retort|CHARSTORE|4008 - Char Trailer,Char Trailer #1 Single Phase Amp,DOWNTIME,None,130264
String|Retort|CHARSTORE|4008 - Char Trailer,Trailer #1 Full,DOWNTIME,None,130266
String|Retort|CHARSTORE|4008 - Char Trailer,#4008 Char Tr1 Scr Breaker,DOWNTIME,None,130276
String|Retort|CHARSTORE|4008 - Char Trailer,#4008 Char Tr1 Scr Disc. Sw,DOWNTIME,None,130285
String|Retort|CHARSTORE|4008 - Char Trailer,#4008 Char Tr1 Scr Overloads,DOWNTIME,None,130294
String|Retort|CHARSTORE|4009 - Char Trailer,#4009 Char Tr2 Scr Alm,DOWNTIME,None,130249
String|Retort|CHARSTORE|4009 - Char Trailer,Trailer #2 Fill Fault,DOWNTIME,None,130252
String|Retort|CHARSTORE|4009 - Char Trailer,Char Tr2 Scr High Amps,DOWNTIME,None,130263
String|Retort|CHARSTORE|4009 - Char Trailer,Char Trailer #2 Single Phase Amp,DOWNTIME,None,130265
String|Retort|CHARSTORE|4009 - Char Trailer,Trailer #2 Full,DOWNTIME,None,130267
String|Retort|CHARSTORE|4009 - Char Trailer,#4009 Char Tr2 Scr Breaker,DOWNTIME,None,130277
String|Retort|CHARSTORE|4009 - Char Trailer,#4009 Char Tr2 Scr Disc. Sw,DOWNTIME,None,130286
String|Retort|CHARSTORE|4009 - Char Trailer,#4009 Char Tr2 Scr Overloads,DOWNTIME,None,130295
String|Retort|Wood Dryer,Faulted,DOWNTIME,Process Failure,1500
String|Retort|Wood Dryer,Machine Aborted,DOWNTIME,Process Failure,1501
String|Retort|Wood Dryer,Emergency Stop,DOWNTIME,Process Failure,1502
String|Retort|Wood Dryer,Machine Held,DOWNTIME,Process Failure,1503
String|Retort|Wood Dryer,Machine Stopped,DOWNTIME,Process Failure,1504
String|Retort|Wood Dryer,Machine Idle,DOWNTIME,Process Failure,1505
String|Retort|Wood Dryer,Machine Suspended,DOWNTIME,Process Failure,1506
String|Retort|Wood Dryer,Not In Auto,DOWNTIME,Process Failure,1507
String|Retort|Wood Dryer,Guard Doors/Safeties,DOWNTIME,Process Failure,1508
String|Retort|Wood Dryer,Invalid PackML State,DOWNTIME,Process Failure,1509
String|Retort|Wood Dryer,Communication Fault,DOWNTIME,Process Failure,1510
String|Retort|Wood Dryer|Wood Dryer Infeed,Infeed Starved,DOWNTIME,Process Failure,1512
String|Retort|Wood Dryer|Wood Dryer Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1513
String|Retort|Wood Dryer|Wood Dryer Disch,Discharge Backup,DOWNTIME,Process Failure,1514
String|Retort|Wood Dryer|Wood Dryer Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1515
String|Retort|Wood Dryer|Wood Dryer Disch,Discharge Stopped,DOWNTIME,Process Failure,1516
String|Retort|Wood Dryer|Wood Dryer Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1517
String|Retort|Wood Dryer|Wood Dryer Infeed,Infeed Stopped,DOWNTIME,Process Failure,1518
String|Retort|Wood Dryer|Wood Dryer Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1519
String|Retort|DRYER|20001 - Dryer,Dryer Planned Shutdown Srt/Stop,DOWNTIME,None,140158
String|Retort|DRYER|2001 - Buhler Conv,#2001 Buhler Conv. Alm,DOWNTIME,None,140059
String|Retort|DRYER|2001 - Buhler Conv,Buhler Conv.  High Amps,DOWNTIME,None,140086
String|Retort|DRYER|2001 - Buhler Conv,#2001 Buhler Conv.Breaker,DOWNTIME,None,140100
String|Retort|DRYER|2001 - Buhler Conv,#2001 Buhler Conv. Disc. Sw,DOWNTIME,None,140115
String|Retort|DRYER|2001 - Buhler Conv,#2001 Buhler Conv.Overloads,DOWNTIME,None,140130
String|Retort|DRYER|2001 - Buhler Conv,#2001 Buhler Conv. SSL,DOWNTIME,None,140145
String|Retort|DRYER|20021 - Dryer Drive,#2002 Dryer Drive Alm,DOWNTIME,None,140060
String|Retort|DRYER|20021 - Dryer Drive,Dryer Drive  High Amps,DOWNTIME,None,140087
String|Retort|DRYER|20021 - Dryer Drive,Dryer Drive Low Amps,DOWNTIME,None,140099
String|Retort|DRYER|20021 - Dryer Drive,#2002 Dryer Drive Breaker,DOWNTIME,None,140101
String|Retort|DRYER|20021 - Dryer Drive,#2002 Dryer Drive Disc. Sw,DOWNTIME,None,140116
String|Retort|DRYER|20021 - Dryer Drive,#2002 Dryer Drive Overloads,DOWNTIME,None,140131
String|Retort|DRYER|20022 - Dryer Inlet,#2002 Dryer Inlet Above 1600,DOWNTIME,None,140061
String|Retort|DRYER|20023 - Dryer Outlet,#2002 Dryer Outlet Above 281,DOWNTIME,None,140062
String|Retort|DRYER|2003 - Dryer ID Fan,#2003 Dryer ID Fanalm,DOWNTIME,None,140063
String|Retort|DRYER|2003 - Dryer ID Fan,#2003 Dryer ID Fan Vibration Above 50,DOWNTIME,None,140064
String|Retort|DRYER|2003 - Dryer ID Fan,Dryer ID Fan  High Amps,DOWNTIME,None,140088
String|Retort|DRYER|2003 - Dryer ID Fan,#2003 Dryer ID Fan Breaker,DOWNTIME,None,140102
String|Retort|DRYER|2003 - Dryer ID Fan,#2003 Dryer ID Fan Disc. Sw,DOWNTIME,None,140117
String|Retort|DRYER|2003 - Dryer ID Fan,#2003 Dryer ID Fan Overloads,DOWNTIME,None,140132
String|Retort|DRYER|2003 - Dryer ID Fan,Dryer Fan High Vibration,DOWNTIME,None,140157
String|Retort|DRYER|2004 - Primary Saw Cyc,#2004 Pr Saw.Cyc Rot Alm,DOWNTIME,None,140065
String|Retort|DRYER|2004 - Primary Saw Cyc,Pr Saw.Cyc Rot  High Amps,DOWNTIME,None,140089
String|Retort|DRYER|2004 - Primary Saw Cyc,#2004 Pr Saw.Cyc Rot Breaker,DOWNTIME,None,140103
String|Retort|DRYER|2004 - Primary Saw Cyc,#2004 Pr Saw.Cyc Rot Disc. Sw,DOWNTIME,None,140118
String|Retort|DRYER|2004 - Primary Saw Cyc,#2004 Pr Saw.Cyc Rot Overloads,DOWNTIME,None,140133
String|Retort|DRYER|2004 - Primary Saw Cyc,#2004 Pr Saw.Cyc Rot SSL,DOWNTIME,None,140146
String|Retort|DRYER|2005 - Secondary Saw Cyc,#2005 Sec Saw.Cyc Rot 1 Alm,DOWNTIME,None,140066
String|Retort|DRYER|2005 - Secondary Saw Cyc,Sec Saw.Cyc Rot 1 High Amps,DOWNTIME,None,140090
String|Retort|DRYER|2005 - Secondary Saw Cyc,#2005 Sec Saw.Cyc Rot 1 Breaker,DOWNTIME,None,140104
String|Retort|DRYER|2005 - Secondary Saw Cyc,#2005 Sec Saw.Cyc Rot 1 Disc. Sw,DOWNTIME,None,140119
String|Retort|DRYER|2005 - Secondary Saw Cyc,#2005 Sec Saw.Cyc Rot1 Overloads,DOWNTIME,None,140134
String|Retort|DRYER|2005 - Secondary Saw Cyc,#2005 Sec Saw.Cyc Rot 1 SSL,DOWNTIME,None,140147
String|Retort|DRYER|2006 - Secondary Saw Cyc,#2006 Sec Saw.Cyc Rot2 Alm,DOWNTIME,None,140067
String|Retort|DRYER|2006 - Secondary Saw Cyc,Sec Saw.Cyc Rot2 High Amps,DOWNTIME,None,140091
String|Retort|DRYER|2006 - Secondary Saw Cyc,#2006 Sec Saw.Cyc Rot2 Breaker,DOWNTIME,None,140105
String|Retort|DRYER|2006 - Secondary Saw Cyc,#2006 Sec Saw.Cyc Rot2 Disc. Sw,DOWNTIME,None,140120
String|Retort|DRYER|2006 - Secondary Saw Cyc,#2006 Sec Saw.Cyc Rot2 Overloads,DOWNTIME,None,140135
String|Retort|DRYER|2006 - Secondary Saw Cyc,#2006 Sec Saw.Cyc Rot2 SSL,DOWNTIME,None,140148
String|Retort|DRYER|2007 - Dryer Return Air Fan,#2007 Dryer Ret.Air Fan Alm,DOWNTIME,None,140068
String|Retort|DRYER|2007 - Dryer Return Air Fan,Dryer Ret.Air Fan High Amps,DOWNTIME,None,140092
String|Retort|DRYER|2007 - Dryer Return Air Fan,#2007 Dryer Ret.Air Fan Breaker,DOWNTIME,None,140106
String|Retort|DRYER|2007 - Dryer Return Air Fan,#2007 Dryer Ret.Air Fan Disc. Sw,DOWNTIME,None,140121
String|Retort|DRYER|2007 - Dryer Return Air Fan,#2007 Dryer Ret.Air Fan Overloads,DOWNTIME,None,140136
String|Retort|DRYER|20071 - Duct Temp,Duct Temp From Dryer Return Fan To ACC High,DOWNTIME,None,140155
String|Retort|DRYER|20072 - Duct Temp,Duct Temp To Dryer Return Fan High,DOWNTIME,None,140156
String|Retort|DRYER|2008 - Saw Fines Screw,#2008 Saw Fines Scr#1 Alm,DOWNTIME,None,140069
String|Retort|DRYER|2008 - Saw Fines Screw,Saw Fines Scr#1 High Amps,DOWNTIME,None,140093
String|Retort|DRYER|2008 - Saw Fines Screw,#2008 Saw Fines Scr#1 Breaker,DOWNTIME,None,140107
String|Retort|DRYER|2008 - Saw Fines Screw,#2008 Saw Fines Scr#1 Disc. Sw,DOWNTIME,None,140122
String|Retort|DRYER|2008 - Saw Fines Screw,#2008 Saw Fines Scr#1 Overloads,DOWNTIME,None,140137
String|Retort|DRYER|2008 - Saw Fines Screw,#2008 Saw Fines Scr#1 SSL,DOWNTIME,None,140150
String|Retort|DRYER|2009 - Saw Fines Screw,#2009 Saw Fines Scr#2 Alm,DOWNTIME,None,140070
String|Retort|DRYER|2009 - Saw Fines Screw,Saw Fines Scr#2 High Amps,DOWNTIME,None,140094
String|Retort|DRYER|2009 - Saw Fines Screw,#2009 Saw Fines Scr#2 Breaker,DOWNTIME,None,140108
String|Retort|DRYER|2009 - Saw Fines Screw,#2009 Saw Fines Scr#2 Disc. Sw,DOWNTIME,None,140123
String|Retort|DRYER|2009 - Saw Fines Screw,#2009 Saw Fines Scr#2 Overloads,DOWNTIME,None,140138
String|Retort|DRYER|2009 - Saw Fines Screw,#2009 Saw Fines Scr#2 SSL,DOWNTIME,None,140151
String|Retort|DRYER|2010 - Bypass Screw,#2010 Bypass Screw Alm,DOWNTIME,None,140071
String|Retort|DRYER|2010 - Bypass Screw,Bypass Screw High Amps,DOWNTIME,None,140095
String|Retort|DRYER|2010 - Bypass Screw,#2010 Bypass Screw Breaker,DOWNTIME,None,140109
String|Retort|DRYER|2010 - Bypass Screw,#2010 Bypass Screw Disc. Sw,DOWNTIME,None,140124
String|Retort|DRYER|2010 - Bypass Screw,#2010 Bypass Screw Overloads,DOWNTIME,None,140139
String|Retort|DRYER|2010 - Bypass Screw,#2010 Bypass Screw SSL,DOWNTIME,None,140152
String|Retort|DRYER|20102 - Bypass Gate,Bypass Gate Solenoid HOA,DOWNTIME,None,140080
String|Retort|DRYER|20102 - Bypass Screw,#2010 Byp Scr Sg Open Ls Alarm,DOWNTIME,None,140072
String|Retort|DRYER|20103 - Bypass Screw,#2010 Byp Scr Sg Closed Ls Alarm,DOWNTIME,None,140073
String|Retort|DRYER|2011 - Sawdust Elevator,#2011Sawdust Elev. Alm,DOWNTIME,None,140074
String|Retort|DRYER|2011 - Sawdust Elevator,Sawdust Elev. High Amps,DOWNTIME,None,140096
String|Retort|DRYER|2011 - Sawdust Elevator,#2011Sawdust Elev. Breaker,DOWNTIME,None,140110
String|Retort|DRYER|2011 - Sawdust Elevator,#2011Sawdust Elev. Disc. Sw 1,DOWNTIME,None,140125
String|Retort|DRYER|2011 - Sawdust Elevator,#2011Sawdust Elev. Disc. Sw 2,DOWNTIME,None,140126
String|Retort|DRYER|2011 - Sawdust Elevator,#2011Sawdust Elev. Overloads,DOWNTIME,None,140140
String|Retort|DRYER|2013 - Purge Fan,2013 Purge Fan 2 Alarm,DOWNTIME,None,140076
String|Retort|DRYER|2013 - Purge Fan,Purge Fan #2 Alarm,DOWNTIME,None,140159
String|Retort|DRYER|2013 - Purge Fan,Purge Fan #2 HOA,DOWNTIME,None,140179
String|Retort|DRYER|20141 - Purge Fan,Purge Fan Alm,DOWNTIME,None,140077
String|Retort|DRYER|20141 - Purge Fan,Purge Fan H-O-A,DOWNTIME,None,140082
String|Retort|DRYER|20141 - Purge Fan,Purge Fan High Amps,DOWNTIME,None,140098
String|Retort|DRYER|20141 - Purge Fan,Purge Fan Breaker,DOWNTIME,None,140112
String|Retort|DRYER|20141 - Purge Fan,Purge Fan Disc. Sw,DOWNTIME,None,140128
String|Retort|DRYER|20141 - Purge Fan,Purge Fan Overloads,DOWNTIME,None,140142
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Drive Alm,DOWNTIME,None,140078
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Drive H-O-A,DOWNTIME,None,140083
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Drive Breaker,DOWNTIME,None,140114
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Drive Disc. Sw,DOWNTIME,None,140129
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Starter Aux Fault,DOWNTIME,None,140143
String|Retort|DRYER|2015 - Dryer Pony Motor,#2015 Dryer Pony Motor Starter Overload Aux Fault,DOWNTIME,None,140144
String|Retort|DRYER|21071 - Dryer Inlet,Dryer Inlet High Temp,DOWNTIME,None,140085
String|Retort|DRYER|21111 - Bypass Slidegate,Bypass Slide Gate HOA,DOWNTIME,None,140084
String|Retort|DRYER|Dry Wood Cyclones Over,Dry Wood Cyclones Over 350 Deg,DOWNTIME,None,140233
String|Retort|DRYER|Dryer Down Comber,Dryer Down Comber 02 Above 10%,DOWNTIME,None,140079
String|Retort|Wood Infeed,Fault Learning,DOWNTIME,Process Failure,1600
String|Retort|Wood Infeed,Machine Aborted,DOWNTIME,Process Failure,1601
String|Retort|Wood Infeed,Emergency Stop,DOWNTIME,Process Failure,1602
String|Retort|Wood Infeed,Machine Held,DOWNTIME,Process Failure,1603
String|Retort|Wood Infeed,Machine Stopped,DOWNTIME,Process Failure,1604
String|Retort|Wood Infeed,Machine Idle,DOWNTIME,Process Failure,1605
String|Retort|Wood Infeed,Machine Suspended,DOWNTIME,Process Failure,1606
String|Retort|Wood Infeed,Not In Auto,DOWNTIME,Process Failure,1607
String|Retort|Wood Infeed,Guard Doors/Safeties,DOWNTIME,Process Failure,1608
String|Retort|Wood Infeed,Invalid PackML State,DOWNTIME,Process Failure,1609
String|Retort|Wood Infeed,Communication Fault,DOWNTIME,Process Failure,1610
String|Retort|Wood Infeed|Wood Infeed Infeed,Infeed Starved,DOWNTIME,Process Failure,1612
String|Retort|Wood Infeed|Wood Infeed Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1613
String|Retort|Wood Infeed|Wood Infeed Disch,Discharge Backup,DOWNTIME,Process Failure,1614
String|Retort|Wood Infeed|Wood Infeed Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1615
String|Retort|Wood Infeed|Wood Infeed Disch,Discharge Stopped,DOWNTIME,Process Failure,1616
String|Retort|Wood Infeed|Wood Infeed Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1617
String|Retort|Wood Infeed|Wood Infeed Infeed,Infeed Stopped,DOWNTIME,Process Failure,1618
String|Retort|Wood Infeed|Wood Infeed Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1619
String|Retort|INFEED|10011 - Drag Pit,#1001 Drag Pit Alm,DOWNTIME,None,150001
String|Retort|INFEED|10021 - Hog Infeed,#1002  Hog Infeed Belt Alm,DOWNTIME,None,150002
String|Retort|INFEED|1003 - Hog Motor,#1003 Hog Motor  Alm,DOWNTIME,None,150003
String|Retort|INFEED|1004 - Block Conveyor,#1004 Block Conv. Alm,DOWNTIME,None,150004
String|Retort|INFEED|1102 - Belt Fan,#1102 Belt Fan Alm,DOWNTIME,None,150007
String|Retort|INFEED|1202 - Magnet,Magnet Fault,DOWNTIME,None,150010
String|Retort|INFEED|10081 - Bypass Blk Conv,Bypass Blk Conv HOA,DOWNTIME,None,150011
String|Retort|INFEED|1202 - Magnet,#1202 Magnet HOA,DOWNTIME,None,150013
String|Retort|INFEED|10021 - Hog Infeed,#1002 Hog Infeed Belt HSA 1,DOWNTIME,None,150014
String|Retort|INFEED|10022 - Hog Infeed,#1002 Hog Infeed Belt HSA 2,DOWNTIME,None,150015
String|Retort|INFEED|10011 - Drag Pit,Drag Pit High Amps,DOWNTIME,None,150016
String|Retort|INFEED|10021 - Hog Infeed,Hog Infeed Belt  High Amps,DOWNTIME,None,150017
String|Retort|INFEED|1003 - Hog Motor,Hog Motor   High Amps,DOWNTIME,None,150018
String|Retort|INFEED|1004 - Block Conveyor,Block Conv.  High Amps,DOWNTIME,None,150019
String|Retort|INFEED|10071 - Bypass Pit,Bypass Pit High Amps,DOWNTIME,None,150022
String|Retort|INFEED|10081 - Bypass Blk Conv,Bypass Blk Conv High Amps,DOWNTIME,None,150023
String|Retort|INFEED|1003 - Hog Motor,#1003  Hog Chute Plug Sw,DOWNTIME,None,150025
String|Retort|INFEED|1003 - Hog Motor,#1003  Hog Grate Rack Sw,DOWNTIME,None,150026
String|Retort|INFEED|10011 - Drag Pit,#1001 Drag Pit Breaker,DOWNTIME,None,150027
String|Retort|INFEED|10021 - Hog Infeed,#1002 Hog Infeed Belt Breaker,DOWNTIME,None,150028
String|Retort|INFEED|1003 - Hog Motor,#1003 Hog Motor Breaker,DOWNTIME,None,150029
String|Retort|INFEED|1004 - Block Conveyor,#1004 Block Conv. Breaker,DOWNTIME,None,150030
String|Retort|INFEED|1202 - Magnet,Magnet Mcp Tripped,DOWNTIME,None,150033
String|Retort|INFEED|1302 - Metal Detector,#1302  Metal Detected,DOWNTIME,None,150034
String|Retort|INFEED|1302 - Metal Detector,Metal Detector On,DOWNTIME,None,150035
String|Retort|INFEED|10011 - Drag Pit,#1001 Drag Pit Disc. Sw,DOWNTIME,None,150036
String|Retort|INFEED|10021 - Hog Infeed,#1002 Hog Infeed Belt Disc. 1,DOWNTIME,None,150037
String|Retort|INFEED|10022 - Hog Infeed,#1002 Hog Infeed Belt Disc.2,DOWNTIME,None,150038
String|Retort|INFEED|1003 - Hog Motor,#1003  Hog Motor  Disc. Sw,DOWNTIME,None,150039
String|Retort|INFEED|1004 - Block Conveyor,#1004 Block Conv.  Disc. Sw,DOWNTIME,None,150040
String|Retort|INFEED|1202 - Magnet,Magnet Disconnect,DOWNTIME,None,150043
String|Retort|INFEED|10011 - Drag Pit,#1001 Drag Pit Overloads,DOWNTIME,None,150044
String|Retort|INFEED|10021 - Hog Infeed,#1002 Hog Infeed Belt Overloads,DOWNTIME,None,150045
String|Retort|INFEED|1003 - Hog Motor,#1003  Hog Motor  Overloads,DOWNTIME,None,150046
String|Retort|INFEED|1004 - Block Conveyor,#1004 Block Conv. Overloads,DOWNTIME,None,150047
String|Retort|INFEED|1202 - Magnet,Magnet Starter Overloads,DOWNTIME,None,150050
String|Retort|INFEED|1202 - Magnet,Magnet On Auxillary,DOWNTIME,None,150051
String|Retort|INFEED|10021 - Hog Infeed,Pull Cord Hog Infeed Belt,DOWNTIME,None,150052
String|Retort|INFEED|1004 - Block Conveyor,Pull Cord Block Conveyor,DOWNTIME,None,150053
String|Retort|INFEED|10021 - Hog Infeed,#1002 Hog Infeed Belt SSL,DOWNTIME,None,150054
String|Retort|INFEED|1004 - Block Conveyor,#1004 Block Conv.Speed Switch,DOWNTIME,None,150055
String|Retort|INFEED|10071 - Bypass Pit,Motion Switch For Bypass Pit,DOWNTIME,None,150057
String|Retort|INFEED|10081 - Bypass Blk Conv,Bypass Blk Conv SSL,DOWNTIME,None,150058
String|Retort|INFEED|21021 - 48 Belt,48 Belt Brush Aux Fault,DOWNTIME,None,150113
String|Retort|Low Burn,Fault Learning,DOWNTIME,Process Failure,1700
String|Retort|Low Burn,Machine Aborted,DOWNTIME,Process Failure,1701
String|Retort|Low Burn,Emergency Stop,DOWNTIME,Process Failure,1702
String|Retort|Low Burn,Machine Held,DOWNTIME,Process Failure,1703
String|Retort|Low Burn,Machine Stopped,DOWNTIME,Process Failure,1704
String|Retort|Low Burn,Machine Idle,DOWNTIME,Process Failure,1705
String|Retort|Low Burn,Machine Suspended,DOWNTIME,Process Failure,1706
String|Retort|Low Burn,Not In Auto,DOWNTIME,Process Failure,1707
String|Retort|Low Burn,Guard Doors/Safeties,DOWNTIME,Process Failure,1708
String|Retort|Low Burn,Invalid PackML State,DOWNTIME,Process Failure,1709
String|Retort|Low Burn,Communication Fault,DOWNTIME,Process Failure,1710
String|Retort|Low Burn|Low Burn Infeed,Infeed Starved,DOWNTIME,Process Failure,1712
String|Retort|Low Burn|Low Burn Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1713
String|Retort|Low Burn|Low Burn Disch,Discharge Backup,DOWNTIME,Process Failure,1714
String|Retort|Low Burn|Low Burn Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1715
String|Retort|Low Burn|Low Burn Disch,Discharge Stopped,DOWNTIME,Process Failure,1716
String|Retort|Low Burn|Low Burn Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1717
String|Retort|Low Burn|Low Burn Infeed,Infeed Stopped,DOWNTIME,Process Failure,1718
String|Retort|Low Burn|Low Burn Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1719
String|Retort|LOWBURN|5004 - ACC Lower Burner,#5004 ACC Burner Fan Alm,DOWNTIME,None,180319
String|Retort|LOWBURN|5004 - ACC Lower Burner,#5004 ACC Burner Fan H-O-A,DOWNTIME,None,180327
String|Retort|LOWBURN|5004 - ACC Lower Burner,ACC Burner Fan High Amps,DOWNTIME,None,180334
String|Retort|LOWBURN|5004 - ACC Lower Burner,#5004 ACC Burner Fan  Breaker,DOWNTIME,None,180339
String|Retort|LOWBURN|5004 - ACC Lower Burner,#5004 ACC Burner Fan Disc. Sw,DOWNTIME,None,180345
String|Retort|LOWBURN|5004 - ACC Lower Burner,#5004 ACC Burner Fan Overloads,DOWNTIME,None,180351
String|Retort|LOWBURN|5004 - ACC Lower Burner,ACC Burner Fan Starter Aux Fault,DOWNTIME,None,180353
String|Retort|Sizing,Fault Learning,DOWNTIME,Process Failure,1800
String|Retort|Sizing,Machine Aborted,DOWNTIME,Process Failure,1801
String|Retort|Sizing,Emergency Stop,DOWNTIME,Process Failure,1802
String|Retort|Sizing,Machine Held,DOWNTIME,Process Failure,1803
String|Retort|Sizing,Machine Stopped,DOWNTIME,Process Failure,1804
String|Retort|Sizing,Machine Idle,DOWNTIME,Process Failure,1805
String|Retort|Sizing,Machine Suspended,DOWNTIME,Process Failure,1806
String|Retort|Sizing,Not In Auto,DOWNTIME,Process Failure,1807
String|Retort|Sizing,Guard Doors/Safeties,DOWNTIME,Process Failure,1808
String|Retort|Sizing,Invalid PackML State,DOWNTIME,Process Failure,1809
String|Retort|Sizing,Communication Fault,DOWNTIME,Process Failure,1810
String|Retort|Sizing|Sizing Infeed,Infeed Starved,DOWNTIME,Process Failure,1812
String|Retort|Sizing|Sizing Sec Infeed,Infeed Starved,DOWNTIME,Process Failure,1813
String|Retort|Sizing|Sizing Disch,Discharge Backup,DOWNTIME,Process Failure,1814
String|Retort|Sizing|Sizing Sec Disch,Discharge Backup,DOWNTIME,Process Failure,1815
String|Retort|Sizing|Sizing Disch,Discharge Stopped,DOWNTIME,Process Failure,1816
String|Retort|Sizing|Sizing Sec Disch,Discharge Stopped,DOWNTIME,Process Failure,1817
String|Retort|Sizing|Sizing Infeed,Infeed Stopped,DOWNTIME,Process Failure,1818
String|Retort|Sizing|Sizing Sec Infeed,Infeed Stopped,DOWNTIME,Process Failure,1819
String|Retort|SIZING|1005 - Live Bottom Bin,#1005 Live Bott.Bin Alm,DOWNTIME,None,160005
String|Retort|SIZING|1005 - Live Bottom Bin,Live Bott.Bin  High Amps,DOWNTIME,None,160020
String|Retort|SIZING|1005 - Live Bottom Bin,#1005 Live Bott.Bin. Breaker,DOWNTIME,None,160031
String|Retort|SIZING|1005 - Live Bottom Bin,#1005 Live Bott.Bin Disc. Sw,DOWNTIME,None,160041
String|Retort|SIZING|1005 - Live Bottom Bin,#1005 Live Bott.Bin.Overloads,DOWNTIME,None,160048
String|Retort|SIZING|1005 - Live Bottom Bin,#1005 Live Bott.Bin SSL,DOWNTIME,None,160056
